intervention_id,conversation_id,intervention_type,variant,shown_at
i_9fddb5c06037,c_b13592a2ace8,resource_card,A,2026-07-04 22:51:07
i_2ca5608dfb97,c_c6525378571d,both,B,2026-07-04 22:52:29
i_d3a6abbe0729,c_e110c2f6925d,resource_card,B,2026-07-04 23:01:54
i_6e7029605182,c_e4ed9083144b,resource_card,B,2026-07-04 23:15:17
i_52b3b95fc78e,c_93a394e3f2fd,resource_card,B,2026-07-04 23:23:34
i_817a7c05bfdf,c_37791866bef6,resource_card,A,2026-07-04 23:30:36
i_a8f1409c0da8,c_503245c50478,resource_card,A,2026-07-05 00:07:29
i_eb58adf593d0,c_e53fbf060ddb,both,B,2026-07-05 00:36:22
i_22f5d069fceb,c_4c2c1aeb6b2b,both,B,2026-07-05 02:44:09
i_5701f7727c88,c_d2da918ac44d,both,B,2026-07-05 03:09:53
i_1284662f699e,c_abc2b68088a2,both,A,2026-07-05 03:51:47
i_1e4ed1fb4f10,c_944e05d8611b,both,B,2026-07-05 04:27:50
i_9e3279fa2767,c_b6f0aa0ae153,resource_card,B,2026-07-05 06:16:09
i_8fb4a669d886,c_1e36c8e70cd0,both,A,2026-07-05 06:38:36
i_a8b4391f22fb,c_c6698af6fbaa,both,A,2026-07-05 07:10:19
i_966c7f1d121b,c_5fa62d5d65b0,both,A,2026-07-05 07:26:30
i_3353acd4dd01,c_49c693eb3b26,both,A,2026-07-05 07:46:42
i_0df5b3acd5fb,c_d7a5cb17f249,both,B,2026-07-05 07:53:32
i_aa31957b0827,c_0f225a63adad,resource_card,B,2026-07-05 07:59:16
i_1e946e138fe8,c_7026a0cafe70,resource_card,A,2026-07-05 08:07:13
i_9fede1c94141,c_727951c81335,resource_card,B,2026-07-05 08:19:55
i_fb086cf1ed0f,c_d10bc6479d8e,resource_card,A,2026-07-05 08:23:30
i_07c47e061271,c_38724f65d4b6,both,A,2026-07-05 09:09:23
i_f96ed59407df,c_5ebaa7c2b4e1,both,B,2026-07-05 09:11:06
i_e1c695f60321,c_d983ac359ace,both,A,2026-07-05 09:15:42
i_27d394f38e32,c_a7f0b0a74470,resource_card,A,2026-07-05 09:46:19
i_bec5f95e133f,c_b9275ba43e46,resource_card,A,2026-07-05 10:01:56
i_d7290ddc197e,c_bfebc2304e28,both,A,2026-07-05 10:10:51
i_86ddbeb24bbc,c_1f17557fbf96,resource_card,A,2026-07-05 10:18:06
i_6c85d67da816,c_e86afdf20410,resource_card,A,2026-07-05 10:51:29
i_66483fe7c6c9,c_a0c57bbc7e7f,both,B,2026-07-05 11:19:22
i_c5a4ca5b72c6,c_864c9b9fba45,resource_card,B,2026-07-05 11:21:51
i_fb4d3db0653a,c_8c714c299271,resource_card,B,2026-07-05 11:24:25
i_f442f81eef6f,c_5bf12a645a6a,both,A,2026-07-05 11:32:26
i_adbf395d9784,c_dd2c88b40c9b,both,B,2026-07-05 11:58:55
i_9cdf10eeb03b,c_36bf1c84a330,both,A,2026-07-05 12:48:48
i_cacde9e9c9a8,c_672adddc316f,resource_card,B,2026-07-05 12:54:47
i_42e610334281,c_e93287923b34,resource_card,A,2026-07-05 13:17:36
i_ffbf7ecc9794,c_ad2d2168b800,resource_card,A,2026-07-05 13:33:04
i_a6cc2f60bd28,c_89dcdc784556,resource_card,A,2026-07-05 13:56:57
i_a71b8a434092,c_b20b0741ea87,resource_card,B,2026-07-05 14:04:26
i_d5315d386037,c_99ba5d4809ef,resource_card,B,2026-07-05 14:06:55
i_ae9d567be5a5,c_38741e3f4720,resource_card,A,2026-07-05 14:20:12
i_195349d691c5,c_0834af77c03d,resource_card,B,2026-07-05 14:58:46
i_a9693a2a8d2e,c_a0f3d9a1db9a,resource_card,A,2026-07-05 14:59:36
i_86784f2311d7,c_4386089f4291,both,B,2026-07-05 15:17:42
i_109aaad0027e,c_3ac2a159d173,resource_card,B,2026-07-05 15:37:59
i_a9231d37b6fa,c_194398c17121,both,B,2026-07-05 15:43:59
i_c8354ccc06fc,c_8b97ee3bc1e3,resource_card,B,2026-07-05 16:00:35
i_b2dfbc422d58,c_2f46ca245cdc,both,A,2026-07-05 16:18:23
i_2b4d5b87ae42,c_4ec9bd21a2eb,resource_card,B,2026-07-05 16:23:26
i_2897c41576e4,c_8db825d8f3c7,resource_card,B,2026-07-05 16:33:02
i_9e2156d93555,c_ae1b759c9e6c,both,A,2026-07-05 16:35:20
i_7a32925d1abe,c_c0414ec8a446,resource_card,A,2026-07-05 16:38:57
i_f67a6b7533a1,c_5975a1d81444,resource_card,A,2026-07-05 16:42:57
i_63e4f60b2773,c_1385838da8bd,both,B,2026-07-05 17:26:05
i_88e6246172b6,c_921890c9ccf4,resource_card,A,2026-07-05 17:41:28
i_95f8eb8581b8,c_3cc4a1c27c6e,resource_card,A,2026-07-05 18:11:34
i_b8979a1b9e8e,c_a8a48114ff26,both,A,2026-07-05 18:15:41
i_bf33e1fc7194,c_e44078cf128b,resource_card,B,2026-07-05 18:21:42
i_afc550a81338,c_cfecf307ce89,resource_card,B,2026-07-05 18:33:09
i_424e995b3952,c_3626f1596177,both,B,2026-07-05 18:37:41
i_b6793e8b4d48,c_53c97d126e60,both,A,2026-07-05 18:38:38
i_557bbac3480a,c_41ee41e51f23,both,B,2026-07-05 18:39:13
i_58b9429e9937,c_98c2dee7bcfa,resource_card,A,2026-07-05 18:44:03
i_9df246a2ae8b,c_ec9a09f4aa62,resource_card,A,2026-07-05 18:46:21
i_cfcc250b773e,c_0aa79b3312e8,resource_card,A,2026-07-05 18:53:27
i_69b4b1540dca,c_02b97add655b,resource_card,B,2026-07-05 18:58:04
i_179a07805a91,c_a6e9e7bea070,resource_card,A,2026-07-05 19:06:36
i_c2740dfab6d1,c_46f24fec12ed,resource_card,B,2026-07-05 19:35:23
i_efd40e981083,c_bf76407663c7,resource_card,B,2026-07-05 20:00:19
i_b0b786d01d12,c_de8d68489de1,resource_card,B,2026-07-05 20:07:23
i_39b5bf010c1f,c_c138af66736f,both,B,2026-07-05 20:20:01
i_025d76c951d4,c_01d583917636,resource_card,A,2026-07-05 20:21:43
i_d881999af9d7,c_67bf048dfcf6,both,A,2026-07-05 20:22:16
i_6004dc7147c9,c_a4e1ac78762b,resource_card,B,2026-07-05 20:42:39
i_103d870dd8b5,c_ce0cdecbc01d,both,B,2026-07-05 20:45:20
i_0bf92548067d,c_a5ef6b8c7b46,both,A,2026-07-05 20:54:25
i_6358dae2f765,c_020b06ab5137,resource_card,B,2026-07-05 20:54:39
i_596bc7cb79f2,c_18bc13490c26,both,A,2026-07-05 21:00:05
i_d0946c2201e7,c_97cd1e18f0de,resource_card,A,2026-07-05 21:00:54
i_ee03f9662a8f,c_fb3448e1f325,resource_card,B,2026-07-05 21:02:32
i_bab02cbdbb08,c_95c6d7f53b6c,both,A,2026-07-05 21:05:22
i_b6d1a440296c,c_e98ee3ab1dff,resource_card,B,2026-07-05 21:10:41
i_79c6850ff65e,c_c49b76a263d6,resource_card,A,2026-07-05 21:19:44
i_fac93931631e,c_f541a1cf1e15,resource_card,B,2026-07-05 21:28:38
i_aedd90ad2beb,c_4ed69287aadc,resource_card,A,2026-07-05 21:28:33
i_ab72b37a1929,c_b3c819db04d2,resource_card,A,2026-07-05 21:39:00
i_d8b6f7f08dec,c_056e4b4b3928,both,A,2026-07-05 21:55:48
i_0a03b2d852ba,c_60cb315ab689,both,B,2026-07-05 22:04:08
i_50969b24f125,c_690eef6a1862,resource_card,A,2026-07-05 22:15:31
i_dbb22db3914a,c_7357275cff48,resource_card,A,2026-07-05 22:20:30
i_ad4d6a73bb60,c_fae87ffcc55b,resource_card,B,2026-07-05 22:41:55
i_a52899b50378,c_86e0c8bb0ff1,resource_card,B,2026-07-05 22:45:15
i_6d371dc99a41,c_f21f72e23b36,both,A,2026-07-05 23:02:50
i_0631cb7d88e0,c_32957fcaafd6,resource_card,A,2026-07-05 23:39:05
i_bc9bc21b255a,c_d31f3848afc3,resource_card,B,2026-07-05 23:43:12
i_c08ec0307f30,c_867f4797699a,both,A,2026-07-06 00:07:22
i_992e72d6bbe2,c_d756642cdf22,resource_card,A,2026-07-06 00:08:21
i_800cd15a9fed,c_329e9e14dd58,resource_card,A,2026-07-06 00:15:20
i_23825810298b,c_e8106a31a5d4,both,A,2026-07-06 00:29:22
i_b9ce46d0086a,c_9491082bbf6a,both,A,2026-07-06 00:54:03
i_8a922ea4cb53,c_b1025e7233dd,both,B,2026-07-06 01:01:01
i_9ea9fc13f6f1,c_2f70d903cac3,both,B,2026-07-06 01:12:06
i_d94917042184,c_e343ba61de2b,resource_card,B,2026-07-06 01:23:55
i_db249f7247bf,c_66ed7af7dd03,both,B,2026-07-06 01:56:43
i_e530aca9d4f6,c_5f66a3c4c4fa,both,A,2026-07-06 02:01:46
i_4f42566a040c,c_eeb277e1b1ae,resource_card,A,2026-07-06 02:09:33
i_77003417df11,c_6eff7f07f16c,both,A,2026-07-06 02:11:30
i_c8e20165cf07,c_c24de7aba074,both,A,2026-07-06 02:15:58
i_ef863f8eed99,c_8c26564707c9,resource_card,B,2026-07-06 02:17:20
i_da02bb5f4771,c_67398d8ba8a9,both,B,2026-07-06 03:45:24
i_fcc752ea12d3,c_e43f8c5e4099,resource_card,B,2026-07-06 04:02:16
i_9c2be207712c,c_ca3011388c60,both,A,2026-07-06 06:34:42
i_17075861aedb,c_d06d72143f7e,both,A,2026-07-06 06:35:43
i_f7bb8653037c,c_cf65b0a2f40b,resource_card,B,2026-07-06 07:57:33
i_c7a1c9cf01f2,c_e03bdc58a0a1,resource_card,B,2026-07-06 08:13:56
i_610a7ec7ba69,c_0433a9fe07d1,resource_card,B,2026-07-06 08:15:18
i_d79414db98a9,c_31663037148f,both,B,2026-07-06 08:26:19
i_cfb8c47fb6d6,c_9f2a558bcf20,resource_card,A,2026-07-06 08:29:45
i_6d22d3753037,c_31e1ae538a33,resource_card,B,2026-07-06 08:35:21
i_ac2c67009617,c_9bcc07d0da8e,resource_card,A,2026-07-06 08:37:58
i_9d3a272482cc,c_329f56d601c8,resource_card,A,2026-07-06 09:02:33
i_b9004477b1a7,c_e3fc2903bdea,both,A,2026-07-06 09:19:20
i_9e47a63ded1f,c_30ff41474b63,resource_card,B,2026-07-06 09:19:39
i_acf78801dfa3,c_5b974bfbad89,both,B,2026-07-06 09:59:37
i_3f7330a0acb3,c_109a931b65e9,both,B,2026-07-06 10:01:21
i_f2a667b68dda,c_355b1768631b,both,B,2026-07-06 10:15:16
i_de4ebd9caeb4,c_72f6754cd4d9,resource_card,B,2026-07-06 10:31:17
i_027f6a7719e4,c_c9d07d9cd340,resource_card,A,2026-07-06 10:34:11
i_ce9422a031c8,c_9f323fc9023a,resource_card,A,2026-07-06 10:39:14
i_67163e7a856c,c_022da5e8e322,both,A,2026-07-06 10:42:47
i_48592ed9d5de,c_25b057cfe93d,both,B,2026-07-06 10:52:32
i_e0b15f2be05c,c_570362906a6f,resource_card,B,2026-07-06 10:53:06
i_5e5f040e705c,c_29aaefb21cbd,resource_card,B,2026-07-06 10:55:52
i_d383e147fb34,c_1163ba28b273,resource_card,B,2026-07-06 11:02:51
i_9543d8d07f00,c_d969750bf1c5,resource_card,B,2026-07-06 11:11:06
i_620370ca0f16,c_f2a5f94b90a5,both,B,2026-07-06 11:18:24
i_0e27cac091b5,c_c9758fda329d,both,B,2026-07-06 11:29:01
i_acd4962bb858,c_613c7080a38b,resource_card,B,2026-07-06 11:41:32
i_99c47563e874,c_7fe72c4f1085,both,B,2026-07-06 11:43:37
i_5b729f486857,c_70aa2dd051d3,both,B,2026-07-06 11:46:44
i_3e7dd9ffe829,c_dd1455dceea2,resource_card,A,2026-07-06 11:56:57
i_ba001917b5ea,c_b249cbf30ca0,resource_card,A,2026-07-06 12:04:59
i_7fdb63fe1391,c_8754204191b3,both,B,2026-07-06 12:14:24
i_801cb7fbba5d,c_5740cb050494,resource_card,A,2026-07-06 12:38:56
i_1c334f7d660f,c_8268175cb8dd,both,B,2026-07-06 12:39:43
i_2d5bc659dba0,c_f56b8d44273c,both,A,2026-07-06 12:46:06
i_e72858723657,c_5e37b58ff8f0,resource_card,A,2026-07-06 13:06:40
i_9b7021580596,c_f07986fb2dad,both,B,2026-07-06 13:07:47
i_460fcd4501b3,c_c24749608252,resource_card,A,2026-07-06 13:20:42
i_a77a6b37dc5f,c_38fd8d917aa3,resource_card,B,2026-07-06 13:53:51
i_8960e1e1108d,c_88f5618ac6da,both,A,2026-07-06 14:00:11
i_ed2a2d4c2d1d,c_6f535008ceaa,both,A,2026-07-06 14:13:17
i_24d199d94ee4,c_fc16b5b8453d,both,B,2026-07-06 14:19:57
i_1246704c73a4,c_3fdccf1c2545,resource_card,B,2026-07-06 14:26:29
i_cae8a2228d07,c_2c2beb99a434,both,A,2026-07-06 14:49:21
i_d814b863896a,c_57a4761cd06b,resource_card,B,2026-07-06 14:56:20
i_59035a6f72db,c_a443bb92d240,resource_card,A,2026-07-06 14:59:11
i_20631715515d,c_58143260aac1,resource_card,B,2026-07-06 15:00:15
i_ebdd3f6de299,c_d63435846f0a,both,A,2026-07-06 15:02:01
i_91934d8aeec9,c_a04da83b8064,resource_card,A,2026-07-06 15:22:42
i_b24c18e0a421,c_a2367b479ca6,resource_card,A,2026-07-06 15:23:00
i_978b75038db6,c_0b7b7a4fc581,resource_card,B,2026-07-06 15:45:28
i_d9377f272313,c_202d2c190aab,resource_card,B,2026-07-06 15:46:07
i_aaef94504b61,c_b51a8818e5a6,resource_card,A,2026-07-06 15:47:59
i_d891522118ce,c_5ca955ca7313,resource_card,B,2026-07-06 15:53:33
i_86daf3401432,c_f1c01f32b687,resource_card,B,2026-07-06 16:06:17
i_e9126d2cbae7,c_ce4b1ec9e2ac,both,A,2026-07-06 16:13:54
i_5ef7bb580b9a,c_58301fb4db9f,both,B,2026-07-06 16:14:49
i_cdda276dd6ac,c_28dfe4eba592,both,A,2026-07-06 16:15:59
i_d0b4c87a2243,c_e20219739b7d,resource_card,B,2026-07-06 16:24:19
i_218cac733cc8,c_38a9848082cb,resource_card,B,2026-07-06 16:28:38
i_474ba8386d51,c_6d45ab485404,both,A,2026-07-06 16:39:36
i_d03f961740a4,c_1983aacf3f68,both,A,2026-07-06 16:41:38
i_6baf4c6d81d4,c_d0a9acc552f8,resource_card,A,2026-07-06 17:16:53
i_136c2b017ceb,c_a5fc4be684ca,resource_card,A,2026-07-06 17:17:01
i_0172304ae2f6,c_9361a8d097b3,resource_card,B,2026-07-06 17:17:22
i_b9d2fff5027f,c_99c5e25794cf,both,B,2026-07-06 17:22:34
i_4d40ed53b4a6,c_bc8e259ab308,resource_card,A,2026-07-06 17:27:12
i_b66c05d555c0,c_b179b1c7e2bd,both,B,2026-07-06 17:29:47
i_45e9ead387ed,c_0d958f56c167,resource_card,B,2026-07-06 17:36:22
i_c730b4fb934c,c_fa23f158f2a5,resource_card,B,2026-07-06 17:56:37
i_7b6c7756bf45,c_cc1f6b6b62b4,resource_card,A,2026-07-06 18:03:23
i_67e34b8d9ff8,c_1fec4dfa1484,resource_card,A,2026-07-06 18:05:32
i_6d29cf12ef26,c_dd900978ae17,resource_card,B,2026-07-06 18:09:47
i_89f2d9fece1c,c_178b3266112d,resource_card,B,2026-07-06 18:09:49
i_5c0b24e10cb1,c_f160885009a6,both,A,2026-07-06 18:32:58
i_4e840c561a77,c_11b602e7e886,resource_card,A,2026-07-06 18:36:49
i_ca85f4764d67,c_74219c076a27,both,B,2026-07-06 18:41:45
i_bb0e44880e2e,c_8a94c3c8a9c0,resource_card,A,2026-07-06 18:42:17
i_16ca1da6bad4,c_924811e4abb7,resource_card,B,2026-07-06 18:49:57
i_02c8f2bad052,c_2da08298c7a2,resource_card,A,2026-07-06 18:50:04
i_ecca57898e47,c_60443a2f3b50,both,A,2026-07-06 18:57:14
i_9f198ea5e7c6,c_c64bc780b35d,both,B,2026-07-06 19:09:46
i_63a58fe7cef7,c_02d1afcbd279,resource_card,B,2026-07-06 19:09:40
i_54bd2a26458e,c_fbabea820464,resource_card,A,2026-07-06 19:17:39
i_8b5cda589079,c_c8c6457c0b15,both,B,2026-07-06 19:20:36
i_f6029f33571b,c_b72bf23f08ca,both,A,2026-07-06 19:21:13
i_cc7a26b028f8,c_203d41bbffd1,both,B,2026-07-06 19:27:36
i_73981ed5d54a,c_21228e04db3a,resource_card,A,2026-07-06 19:39:59
i_79622d1f6709,c_4f361f3bded3,both,B,2026-07-06 19:44:22
i_8c22206c13e9,c_8a4740657cc0,resource_card,A,2026-07-06 19:51:46
i_51f80babc301,c_56a68f7bb81b,both,B,2026-07-06 19:58:04
i_9e2018eea6ee,c_632abb7b8732,resource_card,A,2026-07-06 20:03:24
i_5bedb5ab7d59,c_46702a1ad1a3,resource_card,B,2026-07-06 20:20:28
i_da69e07c7c83,c_afb6821552e0,resource_card,A,2026-07-06 20:28:43
i_4c2859878074,c_e8557347efcd,both,B,2026-07-06 20:37:18
i_218e0c1ee660,c_72f3997219b2,resource_card,A,2026-07-06 20:44:06
i_7a99aac4ebf5,c_18a8c8d9df1d,resource_card,B,2026-07-06 20:55:50
i_625e7f1ecd93,c_f13a1fe5eeac,resource_card,A,2026-07-06 21:10:39
i_311e73eeaa0f,c_a9b7119a9317,both,B,2026-07-06 21:14:03
i_03929bfbb9b7,c_831add246a20,resource_card,A,2026-07-06 21:17:25
i_fff83cbbd102,c_52010c420d96,resource_card,A,2026-07-06 21:44:06
i_d9dcd6371b24,c_a7024c7c548c,both,A,2026-07-06 21:48:03
i_cf05282c73d6,c_7a20ba3358c4,resource_card,A,2026-07-06 21:52:26
i_1ea448775b12,c_c08be2c495e0,resource_card,A,2026-07-06 21:56:01
i_7f3dc981843c,c_42f89e0c2b96,resource_card,A,2026-07-06 22:10:00
i_62fd9ccd36f5,c_6959b351b1c9,resource_card,B,2026-07-06 22:10:40
i_47b2adc13ba7,c_9161e5fdf4c0,resource_card,A,2026-07-06 22:15:42
i_bf289feaffe9,c_1be0d59cceae,resource_card,A,2026-07-06 22:16:36
i_3c9954061226,c_724bb0f96c3e,both,A,2026-07-06 22:32:41
i_25a73d89b149,c_095505d018a1,resource_card,B,2026-07-06 22:37:40
i_80835938a7b9,c_b692704c6933,resource_card,B,2026-07-06 22:53:08
i_883f63111f12,c_7f117346f661,both,B,2026-07-06 22:53:11
i_e4ae52c2edd5,c_510f8f38db20,resource_card,A,2026-07-06 23:01:46
i_745594fc2d9e,c_192625a80157,both,B,2026-07-06 23:19:09
i_f2edaebdc6ab,c_e57f9eef6ba0,resource_card,A,2026-07-06 23:29:14
i_aa8b77fd6ad5,c_046a829381fa,resource_card,A,2026-07-06 23:32:57
i_99a0bda9f35d,c_e0dc6ac8a3aa,resource_card,A,2026-07-06 23:37:19
i_a7a577bc271b,c_aa9dfde5fe76,both,A,2026-07-06 23:43:18
i_622b73870959,c_6ac46a761f8c,both,A,2026-07-06 23:43:34
i_fd883dda3a6f,c_c996f0bbefb5,resource_card,B,2026-07-07 00:30:00
i_ff1a0a4a9fab,c_5268ffc23a26,both,A,2026-07-07 00:38:17
i_ac1a579d408f,c_1c764af0c014,both,A,2026-07-07 00:49:53
i_c7e7369ac8ea,c_a80aef18c6f4,resource_card,A,2026-07-07 01:07:37
i_c247099da8cd,c_4254ed2d9319,resource_card,B,2026-07-07 01:27:49
i_015e618af579,c_9495c8f54bb6,both,A,2026-07-07 02:26:01
i_51acb43739a1,c_546d65839f59,resource_card,B,2026-07-07 02:29:24
i_b0ec184eaf4e,c_bf4c61d9fbde,resource_card,A,2026-07-07 02:53:30
i_99b7e2612a2b,c_f106841cb69d,both,B,2026-07-07 03:07:40
i_3f235431874c,c_dbcbee7d50d8,both,A,2026-07-07 03:21:57
i_16ccb91a89fb,c_68c773e64573,both,B,2026-07-07 03:25:20
i_984b1985e3f6,c_8512b90591b6,resource_card,A,2026-07-07 03:26:02
i_c8aa539ef1fe,c_c143fc5e1c54,both,A,2026-07-07 03:37:03
i_691ba9011f0a,c_b7ee79c11708,resource_card,A,2026-07-07 04:58:11
i_d84d0528fef7,c_9a4351ba2424,resource_card,A,2026-07-07 05:24:05
i_5e29d099e746,c_f20574192d2a,both,A,2026-07-07 06:25:45
i_06d1a26fd3ee,c_c0ed4547d44a,resource_card,A,2026-07-07 07:12:07
i_07e5d222e0a3,c_09358bd43ea6,resource_card,A,2026-07-07 07:30:18
i_9f67e10b0c6b,c_4eb9345ffe0a,both,A,2026-07-07 07:36:15
i_91b503629bfe,c_e1caf2fa2edb,both,B,2026-07-07 08:03:54
i_d6c8f19e69b4,c_52a761f6deb3,resource_card,B,2026-07-07 08:17:03
i_123542904660,c_493b0434146a,resource_card,A,2026-07-07 08:31:29
i_401ddb70afa2,c_42350a1b3999,both,B,2026-07-07 08:41:16
i_d1be073de34e,c_db1955f630cf,both,B,2026-07-07 08:57:37
i_dfe3b742e9bc,c_26b6b6d6ad8c,resource_card,A,2026-07-07 08:59:02
i_a16a66565a1d,c_34956fde176e,resource_card,A,2026-07-07 09:06:28
i_c611ed73f467,c_558b8bc8c9b2,resource_card,A,2026-07-07 09:09:38
i_303bd9216bf0,c_1335c1d54614,both,A,2026-07-07 09:26:18
i_c4af3f0f28c2,c_ec8b7f7ea542,both,A,2026-07-07 09:45:59
i_a682a6b037f1,c_7964a71d0651,both,B,2026-07-07 09:50:02
i_98d6000d0606,c_68a3d7bbf20b,resource_card,B,2026-07-07 10:23:30
i_f6155129671c,c_0a7de0463d61,both,B,2026-07-07 10:34:41
i_f9c2134e8bbe,c_bc5a7e3fe8e1,resource_card,B,2026-07-07 10:50:27
i_182cbd223f4a,c_c34538e28e64,both,A,2026-07-07 10:58:07
i_dda96e1d1660,c_153d1d574df4,both,A,2026-07-07 11:02:36
i_4cb0aa7e09ce,c_46ae253971a5,resource_card,B,2026-07-07 11:14:52
i_db2ee3387ce1,c_48ac4e41fac8,resource_card,A,2026-07-07 11:16:48
i_a400c79b5dad,c_205deff6d395,resource_card,B,2026-07-07 11:19:19
i_b14b25f5e3eb,c_4c2f3eea5b14,resource_card,A,2026-07-07 11:38:51
i_178c20200521,c_54085f00b82a,resource_card,A,2026-07-07 12:14:45
i_2132e248e10e,c_651aafa2612b,both,B,2026-07-07 12:15:30
i_d38f9298c365,c_1bfb1fe6208e,resource_card,A,2026-07-07 12:16:30
i_5d10ef1f2a0f,c_04724c9c3581,resource_card,B,2026-07-07 12:21:06
i_e3e0459eea2e,c_4be3fd31470c,resource_card,A,2026-07-07 12:23:22
i_4ac6ee47cd47,c_56da748a152a,resource_card,A,2026-07-07 12:36:37
i_3bd54da6fef7,c_e9901b2a7159,resource_card,B,2026-07-07 13:18:41
i_dbf7c2e3e8dc,c_af2cebb64ae2,resource_card,A,2026-07-07 13:23:25
i_678fabe33e5b,c_119852b41c79,resource_card,B,2026-07-07 13:39:40
i_ccfe5be73d4e,c_7d08bebd247a,both,A,2026-07-07 13:50:06
i_fc3c8b333bb6,c_be441a013acd,resource_card,B,2026-07-07 14:05:26
i_1080a65055c6,c_9392095d6302,both,A,2026-07-07 14:13:20
i_04ac18b2d22b,c_790e2aa40fa4,both,A,2026-07-07 14:37:44
i_5ca579244b38,c_78db4bd0db69,resource_card,B,2026-07-07 14:58:51
i_2dbce7dd7367,c_69b392baa771,resource_card,B,2026-07-07 15:01:21
i_f29099c2fc24,c_1b6826be8bc5,both,B,2026-07-07 15:18:42
i_11e1c76284d3,c_9a2b88b7f7c7,both,B,2026-07-07 15:22:27
i_877f77bc088c,c_914f3c05c2fd,both,B,2026-07-07 15:31:57
i_afbb3a0980c1,c_a42cfc880459,resource_card,B,2026-07-07 15:41:45
i_d97e6bf9ab20,c_7305eee2daf1,resource_card,B,2026-07-07 15:51:22
i_731d4d59b8fc,c_79e4d1aebc2a,resource_card,A,2026-07-07 15:51:40
i_41dd945e0187,c_949757fb36b0,resource_card,A,2026-07-07 15:55:53
i_33d7bc0ffd1b,c_7fa593d6e7bf,resource_card,B,2026-07-07 15:59:37
i_54e10a263784,c_d72c86656350,resource_card,A,2026-07-07 16:07:26
i_f77247cc0237,c_aa8270412a76,both,A,2026-07-07 16:11:03
i_cbbcd3ed0ec5,c_17bcdf6803a5,resource_card,B,2026-07-07 16:38:40
i_ee5725e5478e,c_426eaf8ca423,resource_card,B,2026-07-07 16:44:37
i_3be7e3dc4849,c_4f3faf5eb2e9,both,B,2026-07-07 16:55:14
i_7deb18df8e42,c_5c91d5bf6ee0,resource_card,A,2026-07-07 16:55:17
i_f901568413dc,c_5801ea9d1689,both,B,2026-07-07 17:09:23
i_a3275250ea0d,c_7bfd30d26b50,resource_card,A,2026-07-07 17:27:21
i_5ea222f7ea65,c_a17979e0e0ad,resource_card,B,2026-07-07 17:44:18
i_4c7c30ef0a2c,c_6daba48cdd7a,both,A,2026-07-07 18:02:14
i_60ba25556bb9,c_0d3a29a804c6,both,A,2026-07-07 18:05:28
i_a3b88b11320d,c_e80fc25b3c09,both,B,2026-07-07 18:11:51
i_4c1009c2cb6c,c_24df868569f0,resource_card,A,2026-07-07 18:18:30
i_a17aaeea062a,c_1910a43b0f97,resource_card,B,2026-07-07 18:21:57
i_95790b7ff1a2,c_0bceb1508c2b,resource_card,B,2026-07-07 18:22:02
i_c710a561779e,c_81da0b6be229,resource_card,B,2026-07-07 18:25:58
i_25b93ea2b240,c_46d586db25d3,both,B,2026-07-07 18:34:46
i_6e073fbef698,c_17f32487fe12,resource_card,A,2026-07-07 18:37:24
i_b4e3521ea93c,c_78e75860c0e6,resource_card,A,2026-07-07 18:47:09
i_034a4565cd2d,c_4390b0b6d91e,both,A,2026-07-07 18:48:55
i_83c33895d81b,c_0cab6ac9ce03,resource_card,B,2026-07-07 18:57:40
i_aa8009bddf37,c_bfbc0f46fa19,resource_card,B,2026-07-07 19:02:07
i_896e2900a9f5,c_2285894fc327,both,B,2026-07-07 19:04:09
i_dda453a9e9a5,c_5cbad38a4246,both,A,2026-07-07 19:05:26
i_0f07503e8fb6,c_3211f1f37c4f,both,B,2026-07-07 19:06:36
i_7c91fb883442,c_315130f03a9f,resource_card,B,2026-07-07 19:35:31
i_b880d1f440f8,c_ccfc008505fa,both,A,2026-07-07 19:43:00
i_824a82d88458,c_9b4b159b130c,both,A,2026-07-07 19:44:58
i_8b774d14fcb8,c_bc6253be0927,resource_card,B,2026-07-07 19:48:15
i_c52cec3d119e,c_fb27f019714b,resource_card,B,2026-07-07 19:49:27
i_0793b1707024,c_5c1c8e4316b7,resource_card,B,2026-07-07 19:57:22
i_beeac84fcf10,c_bbafa737fd37,resource_card,B,2026-07-07 19:59:20
i_948c4d288cf6,c_749723510129,both,B,2026-07-07 20:09:58
i_dde602400317,c_96567de1c337,both,B,2026-07-07 20:15:42
i_bf5bac2658d5,c_d30ff2a34729,both,B,2026-07-07 20:25:32
i_3e35ba26d305,c_8bebd7b0a0d1,resource_card,B,2026-07-07 20:40:42
i_3ac286e2b8e5,c_4bbb621f140b,resource_card,B,2026-07-07 20:40:59
i_34150f3a0c75,c_3d20d02c0b3b,resource_card,B,2026-07-07 20:52:58
i_5dfc85d44de5,c_5965f733768d,both,B,2026-07-07 20:53:26
i_b58b4d149998,c_7fd66cc8dfdc,resource_card,A,2026-07-07 21:03:10
i_975567fa747a,c_da19bc1dad9f,resource_card,B,2026-07-07 21:05:57
i_2c5edea38a75,c_fe51a2741176,resource_card,A,2026-07-07 21:07:47
i_5e587fe8253d,c_9119cd553acb,resource_card,B,2026-07-07 21:15:47
i_e64b63e06229,c_22a9186ff4b9,both,B,2026-07-07 21:38:20
i_04a51ed06c20,c_087a4d427449,resource_card,B,2026-07-07 21:40:18
i_ec21c0695f2e,c_19030f2aaf04,resource_card,A,2026-07-07 21:40:34
