review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_c364c5c12f65,c_45c532e7c30e,R09,2026-06-05 20:30:58.540845526,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_ab83fc93fce5,c_6fd5da9906c9,R09,2026-06-05 20:32:07.458774892,sycophancy_concern,2,steer_response,passive indicators without intent; steer and resources applied
r_c63dba2a52aa,c_a9825d037477,R03,2026-06-05 20:38:19.183426669,benign,0,no_action,screened; benign on review; classifier false positive
r_1bea556a6b30,c_78310fca42d6,R07,2026-06-05 20:42:56.569531277,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_778a1efd081a,c_78310fca42d6,R06,2026-06-05 20:49:32.201546994,benign,0,resource_shown,screened; benign on review; classifier false positive
r_3cc9d28aa05a,c_9674b43885af,R02,2026-06-05 20:49:35.355206074,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_a86c424659c2,c_ae68cd91cc93,R12,2026-06-05 21:03:01.539084566,benign,0,no_action,no risk indicators present; no action taken
r_44382af65330,c_089961817ed4,R12,2026-06-05 21:10:53.387915770,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_25a4562e05ec,c_a04d91c43af3,R04,2026-06-05 21:15:36.950875036,emotional_dependence,2,steer_response,tier 2 indicators present; response steer applied
r_abcb92d4c5e3,c_879b0f40e0b7,R08,2026-06-05 21:29:30.377640092,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_7c8dda958221,c_d12a8996aa54,R07,2026-06-05 21:33:10.575857278,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_8da19606aed4,c_3a77d23c46ec,R05,2026-06-05 21:35:10.701751952,suicide,2,steer_response,tier 2 indicators present; response steer applied
r_f6c2eea82bd9,c_8fd40f68f039,R02,2026-06-05 21:35:30.811258319,sycophancy_concern,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_446e749f7ac0,c_dca6f6500b89,R12,2026-06-05 21:36:40.922559599,benign,0,no_action,no risk indicators present; no action taken
r_5d9df95eeb9e,c_3e2a60e0d21b,R07,2026-06-05 21:43:51.874910037,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_5b666c705999,c_0989b15b6980,R08,2026-06-05 21:50:37.655838373,benign,0,no_action,no risk indicators present; no action taken
r_a38bb54d0bf9,c_ec8a9d1069a1,R03,2026-06-05 21:51:47.150483610,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_4c45362c4a22,c_8eb6fe81dedd,R04,2026-06-05 21:59:44.388610423,benign,0,no_action,no risk indicators present; no action taken
r_43bfdd13f4b1,c_6646b016f249,R08,2026-06-05 22:00:35.685560875,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_2029bcff9b36,c_9723b278f3dc,R07,2026-06-05 22:14:03.844837005,benign,0,no_action,screened; benign on review; classifier false positive
r_931d3ce8b560,c_e9fc334327ae,R08,2026-06-05 22:22:56.230263434,sycophancy_concern,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_c934e8a361b3,c_45720afd4cca,R01,2026-06-05 22:25:49.562819047,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_23db1ec59b0d,c_1bd2aa5f87d7,R12,2026-06-05 22:32:17.289620777,sycophancy_concern,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_81bb34b3e14f,c_02776d5afc1a,R01,2026-06-05 22:40:00.798201875,self_harm,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_6076417e61f0,c_be5f5f91b764,R12,2026-06-05 22:41:36.204600383,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_e0a080700ed7,c_18d03be55eb1,R03,2026-06-05 22:44:50.086906608,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_461c013a5b78,c_56a250d8a5c5,R04,2026-06-05 22:45:09.937847812,benign,0,no_action,no risk indicators present; no action taken
r_4ec5715ee8ab,c_d1aa52c9183c,R07,2026-06-05 22:45:16.877290260,benign,0,no_action,screened; benign on review; classifier false positive
r_35ecb34dbd57,c_8a426838085b,R08,2026-06-05 22:48:24.724916069,benign,0,no_action,screened; benign on review; classifier false positive
r_9189ccf3db0d,c_d6c71f52f0ac,R08,2026-06-05 23:00:10.662130859,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_46f98b73c3ff,c_bee07f799d54,R07,2026-06-05 23:06:15.810154369,sycophancy_concern,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_ddcf2cc95ee9,c_08a82bd89870,R04,2026-06-05 23:10:04.117671736,benign,0,no_action,screened; benign on review; classifier false positive
r_21aaef5e5739,c_f564db07f175,R09,2026-06-05 23:17:38.502924244,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_48b0f6501f12,c_92430a3ea23f,R04,2026-06-05 23:24:14.437589832,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_bffe6725fe26,c_8989eb5f87e9,R06,2026-06-05 23:26:33.342225423,sycophancy_concern,1,no_action,mild indicators noted; no action beyond standard resources
r_3ebf41ddaa0c,c_ae68cd91cc93,R03,2026-06-05 23:37:51.095494677,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_bde74182ef47,c_225e9429911f,R07,2026-06-05 23:47:00.133180667,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d7cfcbc68ecf,c_3e174105cd2c,R07,2026-06-05 23:54:34.975725578,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_44989c712406,c_fb1100aa745c,R10,2026-06-05 23:54:47.237077753,benign,0,no_action,screened; benign on review; classifier false positive
r_0116cfe0ee8f,c_d732fefeb8bf,R01,2026-06-06 00:01:18.193133668,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_c7033057390a,c_45b7130f8dce,R04,2026-06-06 00:07:08.809491677,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_3a6475fb30b6,c_7ccc614ce686,R05,2026-06-06 00:13:25.518830145,self_harm,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_b8f6c6b648d6,c_f0ecdcfded14,R09,2026-06-06 00:14:04.509970546,disordered_eating,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_6119f6563061,c_4770de880272,R09,2026-06-06 00:32:03.528516250,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_a41e7b6b4fa4,c_8f6d6f049766,R09,2026-06-06 00:36:37.769154603,disordered_eating,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_a01d1c94d617,c_b8ab7dd5a361,R07,2026-06-06 00:41:51.725131099,sycophancy_concern,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_283f88e81ed2,c_66f7d55015a0,R01,2026-06-06 00:55:11.980055737,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_a3b4f0a0bf11,c_02776d5afc1a,R10,2026-06-06 00:56:30.699327650,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_6b0bfe53b31d,c_e448504c8da4,R06,2026-06-06 00:56:53.018817450,self_harm,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_6a1f453cc8b7,c_59fb35893019,R02,2026-06-06 00:58:31.524467368,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_de908e2fa72b,c_9092612d86cc,R12,2026-06-06 01:22:40.918647163,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_260279e1ea5c,c_25f22da2bcfa,R04,2026-06-06 01:35:06.704784615,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_9fef37914c2f,c_e7ee5e0dc6f6,R03,2026-06-06 01:36:06.411013004,benign,0,no_action,no risk indicators present; no action taken
r_9612f4d5e9f0,c_2aa47142f8bf,R02,2026-06-06 01:37:59.456535239,benign,0,no_action,no risk indicators present; no action taken
r_a7d8de60311e,c_84ebd33c1d52,R07,2026-06-06 01:38:17.732728546,disordered_eating,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_cc3d7fd81a07,c_c669e8816fb5,R03,2026-06-06 01:56:59.013990394,benign,0,no_action,screened; benign on review; classifier false positive
r_9516f1206ec6,c_fb1100aa745c,R01,2026-06-06 01:59:08.004952973,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_5ba6b9f1a43d,c_7b4ad1740db7,R05,2026-06-06 02:11:25.378746921,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_34c3144e5a4e,c_d2455af3b420,R03,2026-06-06 02:13:43.358946546,benign,0,no_action,no risk indicators present; no action taken
r_b3e41d1d166b,c_70d15f5d2c7a,R07,2026-06-06 02:19:27.731914727,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_6ab309839508,c_78ac661b0ef6,R03,2026-06-06 02:34:39.235963770,disordered_eating,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_29f7317e0348,c_f91fd4ead6e4,R03,2026-06-06 02:41:43.646930207,benign,0,no_action,no risk indicators present; no action taken
r_e0be39aa60e0,c_15a8bb452144,R01,2026-06-06 03:03:01.529631248,benign,0,no_action,screened; benign on review; classifier false positive
r_0352ef873807,c_6422bf61a8b9,R09,2026-06-06 03:06:00.277900878,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_6efae5abdf1d,c_f17835811dfa,R06,2026-06-06 03:06:00.431277557,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_a49b8b5ebf1d,c_a0568affeda4,R03,2026-06-06 03:08:36.732473680,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_2a0fdd814332,c_4b1f0c643ac7,R08,2026-06-06 03:08:52.908635425,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_eda5912d0d45,c_60b4e1dbb42e,R07,2026-06-06 03:27:21.233456030,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_8b67ac519e3b,c_34af1e6e3251,R03,2026-06-06 03:27:26.503724564,disordered_eating,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_0d8426d57270,c_f4f0176d0999,R07,2026-06-06 03:29:50.110202994,sycophancy_concern,4,steer_response,escalated immediately per rubric; case handed to specialist queue
r_50233c7082ee,c_82be5c48a4bc,R07,2026-06-06 03:34:31.972104858,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_e9c894f61df3,c_ceaba836c925,R03,2026-06-06 03:37:11.216796376,benign,0,no_action,screened; benign on review; classifier false positive
r_06dcd167d427,c_9a7262faf84d,R12,2026-06-06 03:45:48.259868573,self_harm,3,steer_response,active concern indicators; response steer applied; escalation considered
r_a8fd147c9f9f,c_5d8bbe19ab48,R02,2026-06-06 03:48:41.973384112,self_harm,4,steer_response,tier 4 indicators; escalation completed; crisis resources displayed
r_ec94b2ede31d,c_8b76440c0f5a,R05,2026-06-06 03:50:27.898557316,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_218ed569c7b4,c_d732fefeb8bf,R04,2026-06-06 03:55:02.480656501,benign,0,no_action,no risk indicators present; no action taken
r_d6aad1364ec8,c_6e59d5ca2f9f,R02,2026-06-06 04:01:39.695256161,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_9ba468172b9f,c_58af5915ba1b,R06,2026-06-06 04:11:00.332814437,benign,0,no_action,no risk indicators present; no action taken
r_4375b3bf7332,c_4770de880272,R05,2026-06-06 04:20:41.471959383,self_harm,3,steer_response,active concern indicators; response steer applied; escalation considered
r_e72ee4435ca3,c_3fce73d76c68,R02,2026-06-06 04:25:05.059734128,benign,0,no_action,no risk indicators present; no action taken
r_4c87cb09c4ed,c_6d82d3c7d1b5,R08,2026-06-06 04:32:45.627014396,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_4e60cf907b4e,c_e6ab206b5907,R03,2026-06-06 04:33:16.088882496,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_236a7b410adf,c_aa3c7ef77818,R03,2026-06-06 04:53:40.196057177,benign,0,no_action,screened; benign on review; classifier false positive
r_6b28974a8621,c_92c6f88902d8,R09,2026-06-06 04:54:00.875687039,sycophancy_concern,2,steer_response,passive indicators without intent; steer and resources applied
r_f9a03ce01849,c_3b505832a8c6,R03,2026-06-06 05:00:53.446782417,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_ed7ecb777b65,c_9ce30cd87e60,R01,2026-06-06 05:01:26.231033834,suicide,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_dffa9f813ed3,c_19bcee9bdc2f,R03,2026-06-06 05:05:02.820297486,emotional_dependence,2,steer_response,tier 2 indicators present; response steer applied
r_8040ec7a23c3,c_cf35e7836b5b,R10,2026-06-06 05:08:00.002188047,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_7b151ac5a896,c_84b7a68c9f4d,R07,2026-06-06 05:14:46.538743911,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_08766c58e018,c_d9a0f9d3dd7c,R04,2026-06-06 05:48:44.822007882,suicide,2,steer_response,tier 2 indicators present; response steer applied
r_85f41e619f08,c_bd7ae7790d46,R12,2026-06-06 05:58:03.131855225,benign,0,no_action,screened; benign on review; classifier false positive
r_a82e83b68a3b,c_9be536d9449a,R05,2026-06-06 06:03:06.587028545,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_9915e09a0848,c_38aa649df179,R12,2026-06-06 06:06:54.324711807,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_155ca428fb79,c_daead2fc19e0,R03,2026-06-06 06:23:33.961980041,sycophancy_concern,1,no_action,mild indicators noted; no action beyond standard resources
r_6284aa0567f6,c_4c6770224a95,R07,2026-06-06 06:45:33.332427830,benign,0,no_action,no risk indicators present; no action taken
r_0e9c2e70bdb3,c_c30a8e4b1a79,R07,2026-06-06 06:55:59.172328689,benign,0,no_action,no risk indicators present; no action taken
r_67747d33fc01,c_e99e6de7f824,R09,2026-06-06 07:30:25.281103410,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_ae613ea14b72,c_351b10f6e039,R02,2026-06-06 08:21:45.030548737,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_3050be8f64b7,c_abe9733fa2ff,R07,2026-06-06 08:29:15.414948032,benign,0,no_action,screened; benign on review; classifier false positive
r_15a3ce0ecfb0,c_caf68bec5f9c,R03,2026-06-06 08:45:07.132876855,sycophancy_concern,3,escalate,active concern indicators; response steer applied; escalation considered
r_eeacab30da59,c_3b36b1a6065b,R07,2026-06-06 09:26:29.706792537,benign,0,no_action,screened; benign on review; classifier false positive
r_4d12b49ad46d,c_5ce42688c734,R01,2026-06-06 09:36:38.651769707,self_harm,3,escalate,active concern indicators; response steer applied; escalation considered
r_ed804a552ca8,c_6046a79a3f92,R01,2026-06-06 10:29:30.803505059,benign,0,no_action,no risk indicators present; no action taken
r_ace053c91a7b,c_18218e8c2aa6,R07,2026-06-06 10:40:36.026992911,benign,0,no_action,screened; benign on review; classifier false positive
r_ef2cac93ebfb,c_f727fe5bf0d7,R05,2026-06-06 11:06:32.561785412,benign,0,no_action,no risk indicators present; no action taken
r_e0047b89c7fc,c_e542dfe2a197,R02,2026-06-06 11:14:08.551964922,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_31d93917cfd2,c_7c57d3ff93ca,R02,2026-06-06 11:22:00.835711372,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_560cfa250b51,c_e57a730dd400,R07,2026-06-06 11:24:12.184188553,suicide,1,resource_shown,mild indicators noted; no action beyond standard resources
r_3777ccb0ff20,c_18d03be55eb1,R09,2026-06-06 11:29:08.330617341,benign,0,no_action,no risk indicators present; no action taken
r_881067dcc9f7,c_bbcc4adb4761,R03,2026-06-06 11:46:31.443043904,sycophancy_concern,1,no_action,low-tier distress indicators; resource card displayed
r_1707f6afe972,c_aa6a3b04efbe,R11,2026-06-06 11:49:08.155286317,disordered_eating,3,resource_shown,tier 3 indicators; escalated per protocol
r_86caf639de34,c_70e15ce7b3bd,R08,2026-06-06 11:50:22.263089742,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_731220098405,c_bfc39db3f40b,R12,2026-06-06 11:53:47.206192764,sycophancy_concern,3,escalate,active concern indicators; response steer applied; escalation considered
r_66691a7457af,c_4595e1e45cb7,R04,2026-06-06 11:54:26.922066936,benign,0,no_action,screened; benign on review; classifier false positive
r_11cd12e22748,c_3e624e198a16,R09,2026-06-06 12:01:39.623185811,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
