conversation_id,returned_within_7d,followup_category,followup_severity,resource_link_clicked
c_6be459ea4c07,True,emotional_dependence,2,False
c_7ec1c1c23b92,True,emotional_dependence,2,False
c_90adcf1e690f,False,,,False
c_58a6a9104da5,False,,,False
c_65d6beac7e76,True,sycophancy_concern,2,False
c_c92588b9c2a1,True,benign,0,False
c_97831e67c36c,False,,,False
c_733c8ebc3b94,True,benign,0,False
c_b9495dd47e20,False,,,False
c_bc5c8c369640,True,self_harm,3,False
c_a074bb70df5d,False,,,False
c_c80c9723dcd9,True,benign,0,False
c_08cf20a410eb,True,emotional_dependence,2,False
c_8de897dd5297,True,emotional_dependence,2,False
c_d3d90ee4f8fa,True,benign,0,False
c_009d6b6bdb0b,False,,,False
c_c06cc7813eb7,True,self_harm,1,False
c_6b6421c6d8de,True,self_harm,2,False
c_34e3b210be17,False,,,False
c_6bcd529a1197,True,emotional_dependence,1,False
c_702fd1ff6405,False,,,False
c_9470c541e7cb,False,,,False
c_98f15dc2f0ba,False,,,False
c_9ad42a64a0d2,True,sycophancy_concern,2,False
c_0aaf3c96bc90,False,,,False
c_dfe94efb7c44,False,,,False
c_7bf4fc8a261a,True,sycophancy_concern,2,False
c_71c896e4d7bd,False,,,False
c_2f4ebc37c3f1,False,,,False
c_185a86141a8b,True,self_harm,1,False
c_4a5beda2b537,False,,,False
c_2ba930a753a6,False,,,False
c_58f420f37720,True,self_harm,1,False
c_b5e79af9de93,False,,,False
c_947f2ffa1053,True,benign,0,False
c_7633566ec4ee,False,,,False
c_6a1b42428960,False,,,False
c_9d9638fc34fd,False,,,False
c_e0a6bd05038a,True,emotional_dependence,1,False
c_66718589ce8b,False,,,False
c_ca8c5a3b2d85,False,,,False
c_423c37cf97a5,False,,,False
c_e6b6806e2d2e,False,,,False
c_403fae0de275,False,,,False
c_2742955a6ba0,False,,,False
c_8f309d606b8d,False,,,False
c_8f54c4ca96d8,False,,,False
c_2ae2deaf4bef,False,,,False
c_c5ec89f4c0bc,True,sycophancy_concern,1,False
c_98d10edbeb01,True,emotional_dependence,1,False
c_537a608bf802,False,,,False
c_673f8523c0a2,True,benign,0,False
c_dc215b419803,True,emotional_dependence,2,False
c_2a5f79687f92,False,,,False
c_c708bcde049b,True,self_harm,2,True
c_548c3bfc83f7,True,benign,0,False
c_7e61cde904a6,True,self_harm,2,False
c_a2266ffdc7f9,True,emotional_dependence,1,False
c_113706989842,True,disordered_eating,1,False
c_1749acfa810c,False,,,False
c_5382d5177163,True,sycophancy_concern,3,True
c_15df9b389e0f,True,benign,0,False
c_8642666a951b,False,,,False
c_b97f6140578b,False,,,False
c_27051567a795,True,sycophancy_concern,1,False
c_1be17c2a2a66,True,benign,0,False
c_47079158b738,True,disordered_eating,1,False
c_a8b10c9aeecc,False,,,False
c_4eaaafd87a8d,True,disordered_eating,1,False
c_5df8b29419e7,True,emotional_dependence,2,False
c_94e2228ab1ab,True,sycophancy_concern,1,False
c_7f955a0d624f,False,,,False
c_4f5fb0716092,False,,,False
c_9ac88d861de9,False,,,False
c_354b1e6de9ee,False,,,False
c_ef351b90cb40,False,,,False
c_b1105a7afae4,True,disordered_eating,1,False
c_da156e5e87a0,False,,,True
c_27738baee7fe,False,,,False
c_24f6b103b6d0,True,benign,0,False
c_f2f373c6384e,False,,,False
c_c28ccf5bd74b,False,,,False
c_ad65ace202ca,True,sycophancy_concern,2,False
c_e1201363fc54,True,sycophancy_concern,1,False
c_5c5a21dfd038,False,,,True
c_650eb4b003a9,True,sycophancy_concern,2,False
c_1939ef96037e,False,,,False
c_a7e09ea25619,True,benign,0,False
c_eeb58266b2ca,True,sycophancy_concern,2,False
c_82a3db0b0ae8,False,,,False
c_7cecfda46ce8,True,benign,0,False
c_6ca1741f87e8,False,,,False
c_423d997d0076,True,sycophancy_concern,2,False
c_a0b39a63badb,True,emotional_dependence,1,False
c_0259a36d4108,False,,,False
c_3c2272b00f01,False,,,False
c_9e24d19b2964,True,self_harm,4,False
c_bb5dcb4deb02,True,suicide,3,False
c_de615e823f76,True,benign,0,False
c_a147014495b4,True,sycophancy_concern,1,False
c_2b1fc723811e,True,benign,0,False
c_ec4c34ec20a3,True,benign,0,True
c_c33e6b984a1c,True,benign,0,False
c_03e6ca4c49b3,True,self_harm,1,False
c_291d0dafa06b,True,suicide,1,False
c_b9a9d86f50fe,False,,,False
c_520949a7f169,True,sycophancy_concern,1,False
c_48861e26bbce,True,benign,0,False
c_7fa702a4839c,False,,,False
c_c1db6c218f0b,True,disordered_eating,1,False
c_b24364f438f3,True,benign,0,False
c_c3f9b8b6e856,True,benign,0,False
c_abe566ed37ac,True,sycophancy_concern,2,False
c_bb85a776f9eb,True,benign,0,False
c_3849707357be,False,,,False
c_1bc488c70219,True,benign,0,False
c_304e4f6c9441,False,,,False
c_0eda2c9e6f8d,False,,,False
c_aa225f1f6423,True,benign,0,False
c_ba4a533bd130,True,sycophancy_concern,2,False
c_109e7bb7a308,False,,,False
c_963f8ac7bd38,True,disordered_eating,3,False
c_1059f0e59987,False,,,False
c_4521872737fb,True,benign,0,False
c_2611ead4051d,True,benign,0,False
c_2a2fdcf1fceb,True,benign,0,False
c_e29525df5cae,True,suicide,2,False
c_f96d4a8c7d64,True,benign,0,False
c_585dfcf4cbe8,True,suicide,1,False
c_253498cef656,False,,,False
c_4e62a6aa6839,True,emotional_dependence,1,False
c_1d39cc8d63e2,False,,,False
c_66fa9ee98caa,False,,,False
c_56e141976e25,True,benign,0,False
c_3951fe9f4fa7,False,,,False
c_475a66c01d7d,True,suicide,2,False
c_dbc914e0d715,True,emotional_dependence,1,False
c_6b0d8db02788,True,sycophancy_concern,1,False
c_4b2da02153a8,True,benign,0,False
c_b17f26973b33,False,,,False
c_fcfe131d3e5a,True,self_harm,1,False
c_8a191aa67092,True,emotional_dependence,2,False
c_d44c0468530e,True,disordered_eating,1,False
c_e6549a544e2b,False,,,False
c_4b21c6a6626a,True,emotional_dependence,1,False
c_3bc6b80719a6,True,sycophancy_concern,1,True
c_f51def09f6de,True,benign,0,False
c_03b4da93c707,True,sycophancy_concern,3,False
c_7d906a8a84ec,False,,,False
c_3c343cb1d702,False,,,False
c_badfc91a915d,False,,,False
c_93dc922838e6,False,,,False
c_403184a90bd2,False,,,True
c_88aa6f1211ed,False,,,False
c_6f52741ba2a3,True,benign,0,False
c_de935357190f,True,benign,0,False
c_a10950f3b62b,True,benign,0,False
c_2528e99d636d,True,emotional_dependence,1,False
c_4ea674b47c1b,True,benign,0,False
c_301ca551ab5f,True,benign,0,False
c_6505e8f4b28f,True,emotional_dependence,3,False
c_33d9af9a74ba,True,self_harm,1,False
c_a6e500fd6ffb,False,,,False
c_ad19eed877f9,True,emotional_dependence,2,False
c_d6efdf49797c,True,self_harm,1,False
c_5bd9de277523,False,,,False
c_6bda495c3afb,False,,,False
c_dc1c7010e01f,True,disordered_eating,2,False
c_2338c1891da4,True,sycophancy_concern,1,False
c_88b06f1d8cee,True,benign,0,False
c_d17eb3fab833,True,benign,0,False
c_38a293eb16bc,True,benign,0,False
c_d3c2d8f4e280,True,disordered_eating,3,False
c_cfc01093539c,False,,,False
c_06f925cacd17,False,,,False
c_9bfc4f53d89a,False,,,False
c_fcaf4cc304fd,True,benign,0,False
c_28692e24bc58,False,,,False
c_8843c50392ed,True,self_harm,1,True
c_9cfd226b6ebc,True,self_harm,2,False
c_c536e5430803,False,,,False
c_b6eecdeb092c,False,,,False
c_8eeee1b0f742,True,benign,0,False
c_d0bb38dff541,False,,,False
c_1aabfb103849,True,emotional_dependence,1,False
c_27c645127819,True,emotional_dependence,3,False
c_8a3bc095e991,False,,,False
c_464e1fa1c09f,True,benign,0,False
c_ac0acca1e4fa,True,suicide,1,True
c_360e009b780c,True,benign,0,False
c_9ea59da3e09b,True,benign,0,False
c_5afdcc2ee0fb,True,emotional_dependence,2,False
c_da52d2d6c925,True,benign,0,False
c_2227654763c6,True,benign,0,False
c_d9c9b610f54c,False,,,False
c_7c12ea0f3c67,False,,,False
c_03090feb0f07,False,,,False
c_195f30180ad5,False,,,False
c_f65c4c3ba690,False,,,False
c_6a292890b4cf,True,self_harm,3,False
c_a771fefd4af9,False,,,False
c_d7e03dc7c804,True,benign,0,False
c_6bb3de1c63d9,True,sycophancy_concern,3,False
c_d9d59978f733,True,suicide,2,False
c_ddd2c74d1194,False,,,False
c_dbfa437830cf,False,,,False
c_4d22365178b4,True,disordered_eating,1,False
c_75955b13ae20,True,suicide,1,False
c_03717539a7cc,False,,,False
c_577ada95782e,True,benign,0,False
c_6d055695ccf9,False,,,False
c_5b2875d29878,True,self_harm,1,False
c_d86858ca8bac,False,,,False
c_eaedf09e87d4,True,benign,0,False
c_70b29820c8f4,False,,,False
c_27c63dc03059,False,,,False
c_1844e7507154,False,,,False
c_bf5315d77e11,False,,,False
c_5588588f5996,True,benign,0,False
c_67a734bf5e73,True,sycophancy_concern,2,False
c_36d9dfc5c496,False,,,False
c_fc9e8eae6dd9,True,benign,0,False
c_e1be289f0ef9,False,,,False
c_c8191f8672c4,False,,,False
c_702eb693e546,True,self_harm,1,False
c_105eabde6bd7,False,,,False
c_32726a7a5edf,True,benign,0,False
c_0b780f099225,True,suicide,1,False
c_c7db9cf3978e,False,,,False
c_2de1ae2a8c4c,True,benign,0,False
c_031d6b7d18a4,False,,,False
c_f382728983cc,True,disordered_eating,3,False
c_8522b30b6ca8,False,,,False
c_08023eb8e3b6,True,self_harm,3,False
c_612508151d62,False,,,False
c_633507f0e392,True,disordered_eating,2,False
c_4fbf95bbeb27,False,,,True
c_3e549018f3d4,True,sycophancy_concern,2,False
c_7e3c82ad00de,False,,,False
c_6e1c398f6c5d,True,benign,0,False
c_a3be37ebaf4c,True,benign,0,False
c_31eab6d26375,True,benign,0,False
c_7538512c4adb,False,,,False
c_bb07abb2271d,False,,,False
c_91bf07d86429,True,benign,0,False
c_1042af9718a9,False,,,False
c_b6a828b637cb,False,,,False
c_33d6dda14726,False,,,False
c_d0eed1566b22,True,benign,0,False
c_777bca11be53,True,benign,0,False
c_7fb20c13c98c,False,,,False
c_4799b188071a,False,,,False
c_4611705a6824,True,benign,0,False
c_4ed5ff08c476,True,emotional_dependence,1,False
c_b01a47e8d2ba,True,sycophancy_concern,1,False
c_4140c1e448ad,True,suicide,2,False
c_23011f517ff8,False,,,False
c_c023973e4552,False,,,False
c_7f067eae3c06,False,,,False
c_346b8bc0b601,False,,,False
c_c7dad57bd8dd,False,,,False
c_f6657edd3f9e,False,,,False
c_20f9845030bc,False,,,False
c_a8ae3adc41e0,True,self_harm,2,False
c_cb2c02fdde92,False,,,False
c_200ee9978070,True,self_harm,2,False
c_dcef7c510d1d,False,,,False
c_2d2050f90bf6,True,benign,0,False
c_685cdb345ab2,True,benign,0,False
c_0ec62936c538,True,sycophancy_concern,1,False
c_d830da79acfe,False,,,False
c_fc025f343c86,False,,,False
c_711f78c4d859,True,benign,0,False
c_72e7cce3880d,False,,,False
c_01152745331c,True,emotional_dependence,2,False
c_4b4b308830d9,True,suicide,2,False
c_74f9e90b3080,False,,,False
c_6c9d370d0b1c,False,,,False
c_e434b38f3d73,True,emotional_dependence,2,False
c_29f52be67b7a,True,disordered_eating,1,False
c_6959041ecb29,True,self_harm,2,False
c_fc7350a48d8a,False,,,False
c_07c4856c1b50,True,benign,0,False
c_7619ad8ab639,False,,,False
c_dde6011eb2a7,False,,,False
c_ac3062a0f4a1,True,emotional_dependence,1,False
c_7ec12753eda1,True,disordered_eating,2,False
c_7ff2627609dc,False,,,False
c_139fc26a8bf2,True,benign,0,False
c_f0ac0cdeeea6,True,benign,0,False
c_d7351fd1023d,True,benign,0,False
c_feb715b7c557,False,,,False
c_7d69f8ff65ef,False,,,False
c_bd0db57d8175,True,benign,0,False
c_1ad52fd35773,False,,,False
c_ede79407f4a5,True,benign,0,False
c_1361062d5a1f,False,,,False
c_6a1220c84b2b,True,disordered_eating,3,False
c_df64469c110e,True,benign,0,False
c_58246bb8270e,True,self_harm,2,False
c_d7b39a6cc5e3,True,benign,0,False
c_19f76bb7ac4f,True,sycophancy_concern,1,False
c_4f0c54fadf3d,False,,,False
c_6729aa11f966,False,,,False
c_6134139ed83d,False,,,False
c_4e0403a262ed,False,,,False
c_0f390a06176b,False,,,False
c_a44c5511dfa6,True,sycophancy_concern,3,False
c_1e07a4779f86,True,benign,0,False
c_8f7fbd8fcf21,True,emotional_dependence,2,False
c_9941b2942022,True,self_harm,1,False
c_7723c58fd034,True,benign,0,False
c_c30a84a0c390,True,sycophancy_concern,1,False
c_084a268d52aa,True,benign,0,False
c_cf106567b30d,False,,,True
c_55a40b0b2d71,False,,,False
c_ba471c732060,True,benign,0,False
c_62533f2cd621,False,,,False
c_88b616e42479,True,benign,0,False
c_59f1dd7bff56,True,self_harm,1,False
c_11d132acffa1,False,,,False
c_57ab4ab8780a,True,sycophancy_concern,1,False
c_b3163b9b9ade,True,emotional_dependence,1,False
c_e7657672750b,True,benign,0,False
c_b1ab5f9a626e,True,self_harm,3,False
c_3fcef6895dcd,False,,,False
c_612e6e06ba40,True,emotional_dependence,3,False
c_f107d31ad7bd,True,sycophancy_concern,2,False
c_3b42d0f5b5be,True,emotional_dependence,2,True
c_ce54dde62ead,True,suicide,4,False
c_17174f70d22a,False,,,False
c_3d47b369967a,False,,,False
c_db252db6477f,True,disordered_eating,4,False
c_bc24c38e0ce4,False,,,False
c_6feff3b82797,True,emotional_dependence,2,True
c_0bb9675587c1,True,benign,0,False
c_002d248b412d,False,,,False
c_b84ed71c6a33,True,benign,0,False
c_aecf5cb7989f,False,,,False
c_da9347aa1e65,True,self_harm,2,False
c_af61fbab9374,True,benign,0,False
c_9ccd25041b76,False,,,False
c_641a6d61b710,False,,,False
c_96a67ebe0d67,False,,,False
c_03f4c79e6a4c,False,,,False
c_b914c58a354d,True,sycophancy_concern,2,False
c_eb5c36cec5dd,True,sycophancy_concern,3,False
c_f2c6b2d50367,True,suicide,1,False
c_e75c977dc3f6,False,,,False
c_a16dac1e6059,False,,,False
c_9c4945f9930e,False,,,False
c_79c39ce56b85,False,,,False
c_b4648442101a,True,benign,0,False
c_b9b5f0a0c66b,True,emotional_dependence,1,False
c_f80d36e8cf67,True,self_harm,3,True
c_6074f9fac811,True,disordered_eating,4,False
c_5d4e0e775866,False,,,False
c_3d4bfa702372,False,,,False
c_3896f5c0f4e0,True,emotional_dependence,2,False
c_d3bb151c8f0f,False,,,False
c_502a807db54a,True,self_harm,1,False
c_6dc658cb3c80,True,self_harm,3,False
c_7201382c25e9,True,benign,0,False
c_6c4d945b35b2,False,,,False
c_3e9006ceb503,True,benign,0,False
c_677f17917d53,False,,,False
c_e33344a75601,True,emotional_dependence,2,False
c_cb69c3d608d5,False,,,False
c_181d1be4db9f,True,sycophancy_concern,1,False
c_0b6d19eb8c3b,True,benign,0,False
c_0be40e6b2662,True,self_harm,4,False
c_e81bf8b18268,True,benign,0,False
c_ef666845c4e5,False,,,False
c_cc586c9145b0,True,benign,0,False
c_1b10ad399546,True,sycophancy_concern,2,True
c_b897e51c280e,True,disordered_eating,2,True
c_ae3074833d7d,True,emotional_dependence,1,True
c_85b964464efe,False,,,False
c_a38e8aaf4cba,True,sycophancy_concern,2,False
c_8804d589cda2,False,,,False
c_c79bbb117afe,True,self_harm,1,True
c_1261a8a5a01d,True,benign,0,True
c_86a65f66923c,True,disordered_eating,2,False
c_a71ffd99d47f,True,benign,0,False
c_7e3ef81c7748,True,emotional_dependence,3,False
c_e2c8dae1691c,True,emotional_dependence,1,False
c_47d3443a1248,True,benign,0,True
c_ec118eaf54af,True,self_harm,1,False
c_90cb5a31664d,True,benign,0,True
c_22a2d913a4de,True,self_harm,1,False
c_7ce4e538a532,False,,,False
c_9e9b7e0411a9,False,,,False
c_7c1404b8edd3,False,,,False
c_47094350ebdc,True,self_harm,2,False
c_ed43f8d1ab2f,True,benign,0,False
c_b35b35ea8bfa,True,benign,0,False
c_22abb577f2de,False,,,False
c_5b9dd3cfd064,True,self_harm,2,False
c_71774023cdae,False,,,False
c_4e274ef3e191,False,,,False
c_e818d721fd42,False,,,True
c_d4f5fcde8e29,False,,,False
c_9ded177d3ad4,False,,,False
c_7cbed8125221,False,,,False
c_69b539b173c4,True,suicide,2,False
c_90480a6b4e71,False,,,False
c_666c614a410d,False,,,True
c_f20b69cb825b,True,benign,0,False
c_5740991cfa0a,True,sycophancy_concern,3,False
c_3f71270e833d,True,suicide,1,False
c_44772454e826,False,,,False
c_52a593a163f8,True,sycophancy_concern,1,False
c_52c6f04ee835,True,benign,0,False
c_6f127928f47b,True,emotional_dependence,1,False
c_f4be62ad9f24,False,,,False
c_485db0369e73,False,,,False
c_c07f5feaa35b,True,emotional_dependence,3,False
c_4c93fe2cb859,False,,,False
c_93924b15e3ed,True,self_harm,1,False
c_29638bf17f13,False,,,False
c_e74b2472022c,True,benign,0,False
c_5ddad2300c63,True,self_harm,2,False
c_f8afa18e96ee,True,sycophancy_concern,2,False
c_a6b597262a76,False,,,False
c_c4f5d76aa712,False,,,False
c_aae02dd73af5,True,emotional_dependence,2,False
c_e0839b91b4c1,False,,,False
c_f1e14b72bf5e,False,,,False
c_70e7659c8964,True,self_harm,2,False
c_e2e720ecfed1,True,emotional_dependence,1,False
c_3c866fee0f4f,False,,,False
c_cb01705e269b,False,,,False
c_df3727eccfa6,True,benign,0,False
c_d65d517b0921,False,,,True
c_86a4f49bdf56,True,sycophancy_concern,1,False
c_cc0b455dbd2d,True,self_harm,1,False
c_7d5c2c48f379,True,disordered_eating,4,False
c_13725571f45b,True,sycophancy_concern,2,False
c_5f0ed270a65a,True,emotional_dependence,2,False
c_14afa24d51f8,False,,,False
c_e6906a9d3992,False,,,False
c_119259b8b285,True,benign,0,False
c_93528eb06917,True,emotional_dependence,4,False
c_dc1b15dcea8b,False,,,False
c_d04f69f57862,False,,,False
c_12a709fcab8f,True,sycophancy_concern,4,False
c_885871b6cced,True,self_harm,2,False
c_b51c585bc724,True,benign,0,False
c_3dc35659d72e,True,benign,0,False
c_c387f8d2768e,False,,,False
c_959492a11e08,True,benign,0,False
c_52d8ee92ef6f,False,,,False
c_b1c551e3c84a,False,,,False
c_4e670638cec0,True,self_harm,2,False
c_9765b3636597,True,benign,0,False
c_fe43f3e20e69,True,sycophancy_concern,2,False
c_3ee4f7c74e30,False,,,False
c_4522f0b3d84f,True,benign,0,False
c_9ed00a6d17ae,False,,,False
c_1534bac8e606,False,,,True
c_020d29c69ce4,False,,,False
c_78b0a559207b,False,,,False
c_6e7fb654454b,True,suicide,3,False
c_a1b41152d816,True,emotional_dependence,2,False
c_8736681f025d,False,,,False
c_8dd8237140b5,True,suicide,2,False
c_cf471b2c4ed8,False,,,False
c_0871b69ed3b2,True,disordered_eating,1,False
c_b91a2365528f,True,self_harm,2,False
c_a4f5a2dd0f95,True,benign,0,False
c_78a54a8656b2,False,,,False
c_d81b8b7b1548,False,,,False
c_13c74e8ab137,False,,,False
c_81fb994eca5c,True,benign,0,False
c_fd9d4e929ce9,True,benign,0,False
c_586f7a144f9d,False,,,False
c_09d5b20cd5b2,False,,,False
c_8153a2aa0553,False,,,False
c_a61c319dab35,True,sycophancy_concern,1,False
c_d5f94e9ce5e7,True,benign,0,False
c_3c29ede8dde4,True,suicide,2,False
c_64d8021c83c6,True,benign,0,False
c_65c1486f4a54,False,,,False
c_d6afab6234ca,False,,,False
c_49d69590709d,True,benign,0,False
c_de9776171dac,True,self_harm,2,False
c_2430573f199f,True,benign,0,False
c_96664b90b01c,True,benign,0,False
c_0c1d74930656,True,suicide,2,False
c_5f930f71c25c,False,,,False
c_2d2e18927910,False,,,False
c_84f8411fa069,False,,,False
c_9d77b6836536,True,emotional_dependence,1,False
c_914225adb8ea,False,,,False
c_ea7676597879,False,,,False
c_7daac93bafe2,True,suicide,1,False
c_e8770780c988,False,,,False
c_87004e53fee2,False,,,False
c_cde63f4b335c,True,benign,0,False
c_eaa7f302baa8,True,benign,0,False
c_5292d4c239eb,True,self_harm,2,False
c_2d06084ce452,True,sycophancy_concern,1,False
c_166528c9213b,False,,,False
c_fc2b4222c262,True,disordered_eating,2,False
c_2da3a6c88503,False,,,False
c_2fe62792f522,False,,,False
c_3f5f8ae8e18e,True,self_harm,3,False
c_bc0a1945402f,True,benign,0,False
c_2bd259b834aa,False,,,False
c_1bba20269a19,False,,,False
c_41b5827c9db6,True,sycophancy_concern,3,False
c_e0ce65ae0a54,True,emotional_dependence,1,False
c_c0ffc658cdad,True,self_harm,2,False
c_a8716ef32b7c,True,emotional_dependence,3,False
c_354af34a15e4,True,benign,0,False
c_e4185816d291,True,disordered_eating,2,False
c_75bdec15618e,True,benign,0,False
c_bf18da97d0fc,False,,,False
c_4d655046d950,False,,,False
c_bd794ccc4def,True,benign,0,False
c_455a509fab71,False,,,True
c_eb2293175f69,True,benign,0,False
c_91daa40ccc3c,True,sycophancy_concern,1,False
c_ba4ed67dee95,False,,,False
c_a82d76080b66,True,suicide,3,False
c_7bf9a3cc3a3e,True,sycophancy_concern,2,False
c_01c0e2483cbc,True,disordered_eating,3,False
c_4a4c39fa8cb5,False,,,False
c_4b837b3f0508,True,benign,0,False
c_2af2b1ca912b,False,,,False
c_3be99c362722,False,,,False
c_0af107aff951,True,emotional_dependence,1,False
c_aa1811676818,False,,,False
c_71ea70a95e17,True,benign,0,False
c_fec3e9ef10ff,True,benign,0,False
c_3a0757c3fb64,False,,,False
c_5b6e12b87fe3,True,benign,0,False
c_e9d0e9cbfba0,True,benign,0,False
c_ed0dfb8af7ca,True,benign,0,False
c_428f9f01dfed,False,,,False
c_a8a0603884f3,True,benign,0,False
c_760cdcc14c51,False,,,False
c_5faae0839472,False,,,False
c_81a6c9c1e761,True,self_harm,3,False
c_a73cf62a93d4,False,,,True
c_0ef85e5710b2,True,self_harm,2,False
c_b79bd594bd38,False,,,False
c_08dcf1796b02,True,sycophancy_concern,2,False
c_9bf95a8094a9,False,,,False
c_748c660a5931,True,self_harm,1,False
c_a77a4960ca0c,False,,,False
c_c8dfa9bc4b42,True,disordered_eating,2,False
c_d53cbabf8893,True,emotional_dependence,2,True
c_c20d27c2b9b0,True,emotional_dependence,1,False
c_dd850140f9b7,True,suicide,2,False
c_b680ebf60d3a,True,disordered_eating,2,False
c_3b307ff70cba,True,emotional_dependence,2,False
c_d0389879280e,True,suicide,1,False
c_df5824abb511,False,,,False
c_679d00ade34d,False,,,False
c_763b58f4ecfd,True,benign,0,False
c_9a5373ea9a67,True,self_harm,1,False
c_9445663d5021,True,emotional_dependence,3,False
c_9a3c1d583a45,False,,,False
c_8c84b3c15b2a,True,sycophancy_concern,2,False
c_98204d5d53bc,False,,,False
c_be10d4291079,False,,,False
c_5182b052b9d2,False,,,False
c_b5e68a1a28fb,True,benign,0,False
